date,sales,trend,seasonal,dayofweek_effect,holiday_effect,noise,year,month,day,dayofweek,quarter,weekofyear,is_weekend
2021-11-18,532.8507960891153,68.7,-28.352787759892742,0.0,0.0,-7.496416150991944,2021,11,18,3,4,46,0
2021-11-19,595.6021331489333,68.8,-17.417066215136472,30.0,0.0,14.219199364069834,2021,11,19,4,4,46,0
2021-11-20,614.616497082103,68.9,-43.16876914761768,50.0,30.0,8.885266229720798,2021,11,20,5,4,46,1
2021-11-21,586.5432596387218,69.0,-85.23741704489652,80.0,30.0,-7.219323316381598,2021,11,21,6,4,46,1
2021-11-22,451.33552561410715,69.10000000000001,-110.9510704531778,-30.0,0.0,23.18659606728496,2021,11,22,0,4,47,0
2021-11-23,447.63947231308623,69.2,-99.93926113491587,0.0,0.0,-21.621266551997948,2021,11,23,1,4,47,0
2021-11-24,522.1460434428043,69.3,-59.4726686960809,0.0,0.0,12.318712138885274,2021,11,24,2,4,47,0
2021-11-25,562.2735719373887,69.4,-18.988453221978972,0.0,0.0,11.862025159367676,2021,11,25,3,4,47,0
2021-11-26,585.3852911937,69.5,-7.923780020020175,30.0,0.0,-6.190928786279805,2021,11,26,4,4,47,0
2021-11-27,622.5733160839618,69.60000000000001,-33.54934436088055,50.0,30.0,6.5226604448423595,2021,11,27,5,4,47,1
2021-11-28,579.1830243625864,69.7,-75.49470410970764,80.0,30.0,-25.022271527706064,2021,11,28,6,4,47,1
2021-11-29,457.19258403849227,69.8,-101.08795634564572,-30.0,0.0,18.48054038413802,2021,11,29,0,4,48,0
2021-11-30,476.2432887625258,69.9,-89.95866850861438,0.0,0.0,-3.6980427288597806,2021,11,30,1,4,48,0
2021-12-01,510.16798457361585,70.0,-49.3775550160034,0.0,0.0,-10.45446041038079,2021,12,1,2,4,48,0
2021-12-02,582.2983746285596,70.10000000000001,-8.781809888178266,0.0,0.0,20.980184516737786,2021,12,2,3,4,48,0
2021-12-03,588.5044947079517,70.2,2.391368518806871,30.0,0.0,-14.086873810855185,2021,12,3,4,4,48,0
2021-12-04,599.0020268545702,70.3,-23.12874721815855,50.0,30.0,-28.169225927271192,2021,12,4,5,4,48,1
2021-12-05,584.2956703186069,70.4,-64.97174621091503,80.0,30.0,-31.132583470478075,2021,12,5,6,4,48,1
2021-12-06,462.1544431565894,70.5,-90.46575587032342,-30.0,0.0,12.120199026912793,2021,12,6,0,4,49,0
2021-12-07,465.75103990607613,70.60000000000001,-79.24037304399825,0.0,0.0,-25.60858704992566,2021,12,7,1,4,49,0
2021-12-08,567.2295430153257,70.7,-38.56634062436165,0.0,0.0,35.095883639687294,2021,12,8,2,4,49,0
2021-12-09,531.2805316766616,70.8,2.119119834336118,0.0,0.0,-41.63858815767444,2021,12,9,3,4,49,0
2021-12-10,648.2079107572546,70.9,13.378783391453752,30.0,0.0,33.92912736580077,2021,12,10,4,4,49,0
2021-12-11,643.1622463405193,71.0,-12.058103003532985,50.0,30.0,4.2203493440523685,2021,12,11,5,4,49,1
2021-12-12,625.3445846374798,71.10000000000001,-53.82115312511236,80.0,30.0,-1.9342622374078478,2021,12,12,6,4,49,1
2021-12-13,451.0631001891006,71.2,-79.23851807472042,-30.0,0.0,-10.89838173617899,2021,12,13,0,4,50,0
2021-12-14,511.3429048755789,71.3,-67.93981741146253,0.0,0.0,7.982722287041415,2021,12,14,1,4,50,0
2021-12-15,543.4514901980904,71.4,-27.19581575341259,0.0,0.0,-0.7526940484969675,2021,12,15,2,4,50,0
2021-12-16,607.1222822521145,71.5,13.556244611784049,0.0,0.0,22.06603764033044,2021,12,16,3,4,50,0
2021-12-17,628.7636719817369,71.60000000000001,24.879119008496122,30.0,0.0,2.284552973240793,2021,12,17,4,4,50,0
2021-12-18,654.2080708847003,71.7,-0.49796434453725524,50.0,30.0,3.006035229237552,2021,12,18,5,4,50,1
2021-12-19,632.323118812986,71.8,-42.20463694273688,80.0,30.0,-7.272244244277117,2021,12,19,6,4,50,1
2021-12-20,473.1920209321629,71.9,-67.56906659341571,-30.0,0.0,-1.1389124744213492,2021,12,20,0,4,51,0
2021-12-21,521.9351468362911,72.0,-56.22088854155008,0.0,0.0,6.156035377841183,2021,12,21,1,4,51,0
2021-12-22,522.4657500804362,72.10000000000001,-15.430882066431252,0.0,0.0,-34.203367853132505,2021,12,22,2,4,51,0
2021-12-23,570.5999884699577,72.2,25.36369691207186,0.0,0.0,-26.96370844211426,2021,12,23,3,4,51,0
2021-12-24,653.8908729996103,72.3,36.72559111915608,30.0,0.0,14.8652818804543,2021,12,24,4,4,51,0
2021-12-25,667.2013259736956,72.4,11.384017211136761,50.0,30.0,3.417308762558837,2021,12,25,5,4,51,1
2021-12-26,648.5296664433278,72.5,-30.290666829618665,80.0,30.0,-3.6796667270535828,2021,12,26,6,4,51,1
2021-12-27,487.3420403719848,72.60000000000001,-55.626638289323054,-30.0,0.0,0.3686786613078632,2021,12,27,0,4,52,0
2021-12-28,535.3980932615051,72.7,-44.25354084572839,0.0,0.0,6.951634107233421,2021,12,28,1,4,52,0
2021-12-29,558.5626452315339,72.8,-3.44216116227881,0.0,0.0,-10.79519360618723,2021,12,29,2,4,52,0
2021-12-30,594.7041439997679,72.9,37.37023850781417,0.0,0.0,-15.566094508046254,2021,12,30,3,4,52,0
2021-12-31,655.6633007110441,73.0,48.746395609090484,30.0,0.0,3.916905101953631,2021,12,31,4,4,52,0
2022-01-01,656.9480670191589,73.10000000000001,23.415522571459544,50.0,30.0,-19.56745555230064,2022,1,1,5,1,52,1
2022-01-02,673.1130293206859,73.2,-18.252025793603615,80.0,30.0,8.165055114289437,2022,1,2,6,1,52,1
2022-01-03,465.6638990284775,73.3,-43.58442888676564,-30.0,0.0,-34.05167208475681,2022,1,3,0,1,1,0
2022-01-04,561.7717813033448,73.4,-32.21133144316799,0.0,0.0,20.583112746512874,2022,1,4,1,1,1,0
2022-01-05,591.548429522006,73.5,8.596479873745174,0.0,0.0,9.451949648260861,2022,1,5,2,1,1,0
2022-01-06,628.1223385544215,73.60000000000001,49.40174386814398,0.0,0.0,5.120594686277514,2022,1,6,3,1,1,0
2022-01-07,684.1210197779363,73.7,60.76720009902598,30.0,0.0,19.653819678910278,2022,1,7,4,1,1,0
2022-01-08,722.5315530564551,73.8,35.422064167203686,50.0,30.0,33.30948888925153,2022,1,8,5,1,1,1
2022-01-09,697.9240964109136,73.9,-6.2633048894489445,80.0,30.0,20.28740130036261,2022,1,9,6,1,1,1
2022-01-10,475.56543418242427,74.0,-31.61708119094287,-30.0,0.0,-36.817484626632904,2022,1,10,0,1,2,0
2022-01-11,528.2395575262098,74.10000000000001,-20.268903139076254,0.0,0.0,-25.59153933471403,2022,1,11,1,1,2,0
2022-01-12,582.2140784329478,74.2,20.510449986861357,0.0,0.0,-12.496371553913576,2022,1,12,2,1,2,0
2022-01-13,636.1055464280332,74.3,61.283725423816534,0.0,0.0,0.5218210042166758,2022,1,13,3,1,2,0
2022-01-14,687.3668526190695,74.4,72.61367220968702,30.0,0.0,10.35318040938246,2022,1,14,4,1,2,0
2022-01-15,687.2146402044275,74.5,47.22951646749686,50.0,30.0,-14.514876263069311,2022,1,15,5,1,2,1
2022-01-16,693.836964087076,74.60000000000001,5.501628797534444,80.0,30.0,3.7353352895415664,2022,1,16,6,1,2,1
2022-01-17,509.69418903190405,74.7,-19.89815232102951,-30.0,0.0,-15.107658647066451,2022,1,17,0,1,3,0
2022-01-18,553.9701922823886,74.8,-8.599451657772459,0.0,0.0,-12.230356059838964,2022,1,18,1,1,3,0
2022-01-19,578.8937442322704,74.9,32.126966169234784,0.0,0.0,-28.133221936964446,2022,1,19,2,1,3,0
2022-01-20,629.3791991605925,75.0,72.84386408281061,0.0,0.0,-18.464664922218084,2022,1,20,3,1,3,0
2022-01-21,662.1803157144027,75.10000000000001,84.11400782672939,30.0,0.0,-27.033692112326673,2022,1,21,4,1,3,0
2022-01-22,694.3491761853998,75.2,58.66664124494642,50.0,30.0,-19.517465059546655,2022,1,22,5,1,3,1
2022-01-23,723.2449896006423,75.3,16.872153668485552,80.0,30.0,21.072835932156792,2022,1,23,6,1,3,1
2022-01-24,517.8144255348682,75.4,-8.597596688492878,-30.0,0.0,-18.98797777663886,2022,1,24,0,1,4,0
2022-01-25,630.7754274345737,75.5,2.6277861378259146,0.0,0.0,52.647641296747814,2022,1,25,1,1,4,0
2022-01-26,628.7439172726639,75.60000000000001,43.27755925504604,0.0,0.0,9.866358017617785,2022,1,26,2,1,4,0
2022-01-27,663.3112307713408,75.7,83.9145082974432,0.0,0.0,3.696722473897478,2022,1,27,3,1,4,0
2022-01-28,683.734267095752,75.8,95.1014226993763,30.0,0.0,-17.167155603624266,2022,1,28,4,1,4,0
2022-01-29,739.4737685556336,75.9,69.56757096745378,50.0,30.0,14.006197588179823,2022,1,29,5,1,4,1
2022-01-30,702.1706115353629,76.0,27.68336806011841,80.0,30.0,-11.512756524755478,2022,1,30,6,1,4,1
2022-01-31,550.6608950690264,76.10000000000001,2.1206987761192337,-30.0,0.0,2.440196292907229,2022,1,31,0,1,5,0
2022-02-01,640.6516773785281,76.2,13.249986613152117,0.0,0.0,51.20169076537589,2022,2,1,1,1,5,0
2022-02-02,628.1793191593388,76.3,53.80051715383179,0.0,0.0,-1.9211979944929976,2022,2,2,2,1,5,0
2022-02-03,693.7205719658768,76.4,94.33510544016343,0.0,0.0,22.985466525713516,2022,2,3,3,1,5,0
2022-02-04,697.8530427356854,76.5,105.4165712382032,30.0,0.0,-14.063528502517748,2022,2,4,4,1,5,0
2022-02-05,735.6744444913218,76.60000000000001,79.77421430126095,50.0,30.0,-0.699769809939234,2022,2,5,5,1,5,1
2022-02-06,759.8944944529084,76.7,37.77848174019812,80.0,30.0,35.4160127127102,2022,2,6,6,1,5,1
2022-02-07,546.3619502466662,76.80000000000001,12.101291402421623,-30.0,0.0,-12.539341155755348,2022,2,7,0,1,6,0
2022-02-08,636.2620718806218,76.9,23.113100720683164,0.0,0.0,36.24897115993858,2022,2,8,1,1,6,0
2022-02-09,654.6982687981281,77.0,63.543230089018614,0.0,0.0,14.155038709109508,2022,2,9,2,1,6,0
2022-02-10,669.8051947090137,77.10000000000001,103.95453022689907,0.0,0.0,-11.249335517885353,2022,2,10,3,1,6,0
2022-02-11,734.7580122144301,77.2,114.90985743331964,30.0,0.0,12.648154781110417,2022,2,11,4,1,6,0
2022-02-12,765.8896378317108,77.30000000000001,89.1385488391764,50.0,30.0,19.451088992534594,2022,2,12,5,1,6,1
2022-02-13,746.8472890108334,77.4,47.011089766489434,80.0,30.0,12.436199244343928,2022,2,13,6,1,6,1
2022-02-14,537.294942698265,77.5,21.199437096074078,-30.0,0.0,-31.404494397809128,2022,2,14,0,1,7,0
2022-02-15,595.131344588276,77.60000000000001,32.074088104773345,0.0,0.0,-14.54274351649737,2022,2,15,1,1,7,0
2022-02-16,645.1140311185551,77.7,72.3644038295852,0.0,0.0,-4.950372711030095,2022,2,16,2,1,7,0
2022-02-17,688.9446078377978,77.80000000000001,112.63327641979879,0.0,0.0,-1.4886685820009258,2022,2,17,3,1,7,0
2022-02-18,743.757046329761,77.9,123.44360437874755,30.0,0.0,12.41344195101356,2022,2,18,4,1,7,0
2022-02-19,759.0787878224043,78.0,97.5247678037392,50.0,30.0,3.5540200186650766,2022,2,19,5,1,7,1
2022-02-20,716.6404085583104,78.10000000000001,55.24729573251234,80.0,30.0,-26.706887174202024,2022,2,20,6,1,7,1
2022-02-21,585.0871465181052,78.2,29.2831894979859,-30.0,0.0,7.603957020119264,2022,2,21,0,1,8,0
2022-02-22,630.5147064579529,78.30000000000001,40.00299155227646,0.0,0.0,12.211714905676462,2022,2,22,1,1,8,0
2022-02-23,669.731917776087,78.4,80.13610881746622,0.0,0.0,11.195808958620797,2022,2,23,2,1,8,0
2022-02-24,720.3610945352316,78.5,120.2454800241392,0.0,0.0,21.615614511092435,2022,2,24,3,1,8,0
2022-02-25,756.1724940303106,78.60000000000001,130.89405093933243,30.0,0.0,16.67844309097808,2022,2,25,4,1,8,0
2022-02-26,772.6948511770283,78.7,104.81124959245957,50.0,30.0,9.183601584568734,2022,2,26,5,1,8,1
2022-02-27,749.7643393783994,78.80000000000001,62.367653607572365,80.0,30.0,-1.4033142291729401,2022,2,27,6,1,8,1
2022-02-28,551.9160948733415,78.9,36.23531354366136,-30.0,0.0,-33.21921867031982,2022,2,28,0,1,9,0
2022-03-01,634.3771860868301,79.0,46.78482170417836,0.0,0.0,8.592364382651716,2022,3,1,1,1,9,0
2022-03-02,669.9993892162194,79.10000000000001,86.74563547295718,0.0,0.0,4.153753743262223,2022,3,2,2,1,9,0
2022-03-03,711.3123213817343,79.2,126.6807446378267,0.0,0.0,5.4315767439074705,2022,3,3,3,1,9,0
2022-03-04,720.9181750870213,79.30000000000001,137.1531466034276,30.0,0.0,-25.534971516406195,2022,3,4,4,1,9,0
2022-03-05,748.6711907936693,79.4,110.89232160183461,50.0,30.0,-21.621130808165248,2022,3,5,5,1,9,1
2022-03-06,778.8319570760079,79.5,68.26890000934985,80.0,30.0,21.06305706665807,2022,3,6,6,1,9,1
2022-03-07,590.7638825940393,79.60000000000001,41.95498567117239,-30.0,0.0,-0.7911030771331008,2022,3,7,0,1,10,0
2022-03-08,645.6512386425834,79.7,52.321224695130766,0.0,0.0,13.630013947452488,2022,3,8,1,1,10,0
2022-03-09,672.463496294269,79.80000000000001,92.09712877165988,0.0,0.0,0.5663675226091862,2022,3,9,2,1,10,0
2022-03-10,712.3408652712326,79.9,131.84574248131779,0.0,0.0,0.5951227899148647,2022,3,10,3,1,10,0
2022-03-11,770.895794610904,80.0,142.130118491384,30.0,0.0,18.765676119519952,2022,3,11,4,1,10,0
2022-03-12,765.4588981857229,80.10000000000001,115.67979275007028,50.0,30.0,-10.320894564347478,2022,3,12,5,1,10,1
2022-03-13,764.9878673256605,80.2,72.86545178684077,80.0,30.0,1.9224155388196686,2022,3,13,6,1,10,1
2022-03-14,587.4137502463236,80.30000000000001,46.359256020424446,-30.0,0.0,-9.245505774100856,2022,3,14,0,1,11,0
2022-03-15,628.241983987141,80.4,56.53190853578733,0.0,0.0,-8.689924548646312,2022,3,15,1,1,11,0
2022-03-16,670.4295359178526,80.5,96.11297838722543,0.0,0.0,-6.183442469372787,2022,3,16,2,1,11,0
2022-03-17,720.7082433215572,80.60000000000001,135.66556788888295,0.0,0.0,4.442675432674255,2022,3,17,3,1,11,0
2022-03-18,746.8778153609717,80.7,145.7527877942412,30.0,0.0,-9.574972433269542,2022,3,18,4,1,11,0
2022-03-19,805.0193549845891,80.80000000000001,119.10423247311867,50.0,30.0,25.115122511470418,2022,3,19,5,1,11,1
2022-03-20,749.098501150298,80.9,76.0906471946881,80.0,30.0,-17.892146044390078,2022,3,20,6,1,11,1
2022-03-21,596.6468185348431,81.0,49.38425141807018,-30.0,0.0,-3.737432883227181,2022,3,21,0,1,12,0
2022-03-22,631.6611863863254,81.10000000000001,59.35580755180885,0.0,0.0,-8.794621165483498,2022,3,22,1,1,12,0
2022-03-23,708.8745019264733,81.2,98.73494423939863,0.0,0.0,28.939557687074657,2022,3,23,2,1,12,0
2022-03-24,723.3159191623671,81.30000000000001,138.08482363213568,0.0,0.0,3.9310955302314925,2022,3,24,3,1,12,0
2022-03-25,780.0055073402566,81.4,147.96861655088395,30.0,0.0,20.636890789372696,2022,3,25,4,1,12,0
2022-03-26,752.9047701845334,81.5,121.11597764527278,50.0,30.0,-29.711207460739438,2022,3,26,5,1,12,1
2022-03-27,774.8387179762266,81.60000000000001,77.89771265884129,80.0,30.0,5.341005317385177,2022,3,27,6,1,12,1
2022-03-28,620.4787176141938,81.7,50.98610170172508,-30.0,0.0,17.79261591246874,2022,3,28,0,1,13,0
2022-03-29,644.1976477776639,81.80000000000001,60.75196799215538,0.0,0.0,1.6456797855084837,2022,3,29,1,1,13,0
2022-03-30,703.1346086252743,81.9,99.92500112396726,0.0,0.0,21.309607501307024,2022,3,30,2,1,13,0
2022-03-31,710.7226553193814,82.0,139.0684243213888,0.0,0.0,-10.345769002007444,2022,3,31,3,1,13,0
2022-04-01,789.0324183864229,82.10000000000001,148.74546958271122,30.0,0.0,28.186948803711598,2022,4,1,4,2,13,0
2022-04-02,829.8638152937374,82.2,121.68585282135236,50.0,30.0,45.977962472385,2022,4,2,5,2,13,1
2022-04-03,763.3036699040669,82.30000000000001,78.26044111286008,80.0,30.0,-7.2567712087931815,2022,4,3,6,2,13,1
2022-04-04,594.6315255213976,82.4,51.14157594941314,-30.0,0.0,-8.910050428015436,2022,4,4,0,2,14,0
2022-04-05,672.2678315054916,82.5,60.70014196313748,0.0,0.0,29.067689542354017,2022,4,5,1,2,14,0
2022-04-06,713.8573330900291,82.60000000000001,99.66589017541486,0.0,0.0,31.591442914614248,2022,4,6,2,2,14,0
2022-04-07,710.8449046904035,82.7,138.6021052334688,0.0,0.0,-10.457200543065365,2022,4,7,3,2,14,0
2022-04-08,752.4683441939168,82.80000000000001,148.0720805358339,30.0,0.0,-8.403736341917151,2022,4,8,4,2,14,0
2022-04-09,778.0699011780149,82.9,120.805593355225,50.0,30.0,-5.635692177210148,2022,4,9,5,2,14,1
2022-04-10,743.2845618466738,83.0,77.17357206735937,80.0,30.0,-26.88901022068554,2022,4,10,6,2,14,1
2022-04-11,584.5753804576092,83.10000000000001,49.84841938729308,-30.0,0.0,-18.373038929683965,2022,4,11,0,2,15,0
2022-04-12,622.3182657395581,83.2,59.20108107459937,0.0,0.0,-20.082815335041357,2022,4,12,1,2,15,0
2022-04-13,665.9054178624689,83.30000000000001,97.96136916455146,0.0,0.0,-15.35595130208257,2022,4,13,2,2,15,0
2022-04-14,719.3989314389031,83.4,136.69262918663878,0.0,0.0,-0.6936977477356221,2022,4,14,3,2,15,0
2022-04-15,764.142509922728,83.5,145.9582152719976,30.0,0.0,4.684294650730404,2022,4,15,4,2,15,0
2022-04-16,813.0979751145633,83.60000000000001,118.48796525828176,50.0,30.0,31.01000985628154,2022,4,16,5,2,15,1
2022-04-17,748.3857870857603,83.7,74.65286790053608,80.0,30.0,-19.96708081477582,2022,4,17,6,2,15,1
2022-04-18,620.6118340591703,83.80000000000001,47.125386089638674,-30.0,0.0,19.686447969531674,2022,4,18,0,2,16,0
2022-04-19,635.8967486551313,83.9,56.27652553964157,0.0,0.0,-4.279776884510179,2022,4,19,1,2,16,0
2022-04-20,677.8468838081699,84.0,94.83615800121851,0.0,0.0,-0.9892741930486587,2022,4,20,2,2,16,0
2022-04-21,730.9640783057754,84.10000000000001,133.3676884624433,0.0,0.0,13.496389843332071,2022,4,21,3,2,16,0
2022-04-22,734.1800898073889,84.2,142.43453023863486,30.0,0.0,-22.45444043124597,2022,4,22,4,2,16,0
2022-04-23,786.7147749833551,84.30000000000001,114.76658005967425,50.0,30.0,7.648194923681012,2022,4,23,5,2,16,1
2022-04-24,768.4639294276925,84.4,70.73488526343145,80.0,30.0,3.3290441642611195,2022,4,24,6,2,16,1
2022-04-25,607.3609922770116,84.5,43.0119669968486,-30.0,0.0,9.849025280162977,2022,4,25,0,2,17,0
2022-04-26,642.3522617641744,84.60000000000001,51.96888888601798,0.0,0.0,5.783372878156362,2022,4,26,1,2,17,0
2022-04-27,724.1415830306867,84.7,90.33558023246871,0.0,0.0,49.10600279821789,2022,4,27,2,2,17,0
2022-04-28,700.720703511865,84.80000000000001,128.67550319689144,0.0,0.0,-12.754799685026319,2022,4,28,3,2,17,0
2022-04-29,741.8321887720049,84.9,137.55212787204124,30.0,0.0,-10.619939100036353,2022,4,29,4,2,17,0
2022-04-30,762.2325968247408,85.0,109.69540735323604,50.0,30.0,-12.462810528495288,2022,4,30,5,2,17,1
2022-05-01,749.4669025318502,85.10000000000001,65.47644491505528,80.0,30.0,-11.109542383205094,2022,5,1,6,2,17,1
2022-05-02,580.0200746497703,85.2,37.56781719590061,-30.0,0.0,-12.747742546130354,2022,5,2,0,2,18,0
2022-05-03,655.4209734737293,85.30000000000001,46.34064285157832,0.0,0.0,23.780330622151034,2022,5,3,1,2,18,0
2022-05-04,698.3349906951026,85.4,84.52490573530551,0.0,0.0,28.410084959797096,2022,5,4,2,2,18,0
2022-05-05,696.7691961902741,85.5,122.6841220652636,0.0,0.0,-11.414925874989525,2022,5,5,3,2,18,0
2022-05-06,730.3347040193986,85.60000000000001,131.38181548148313,30.0,0.0,-16.647111462084574,2022,5,6,4,2,18,0
2022-05-07,778.4763032282032,85.7,103.34799210047507,50.0,30.0,9.428311127728081,2022,5,7,5,2,18,1
2022-05-08,743.7093467905939,85.80000000000001,58.953807676213415,80.0,30.0,-11.044460885619431,2022,5,8,6,2,18,1
2022-05-09,599.4305271242803,85.9,30.87189076917003,-30.0,0.0,12.658636355110222,2022,5,9,0,2,19,0
2022-05-10,629.531871801496,86.0,39.47341138446994,0.0,0.0,4.058460417025994,2022,5,10,1,2,19,0
2022-05-11,633.2735218367577,86.10000000000001,77.4884041367023,0.0,0.0,-30.31488229994464,2022,5,11,2,2,19,0
2022-05-12,732.6305394290583,86.2,115.48043540245705,0.0,0.0,30.95010402660123,2022,5,12,3,2,19,0
2022-05-13,776.2306318242023,86.30000000000001,124.01307836229199,30.0,0.0,35.91755346191044,2022,5,13,4,2,19,0
2022-05-14,749.9606142310512,86.4,95.81638804073893,50.0,30.0,-12.255773809687721,2022,5,14,5,2,19,1
2022-05-15,740.007537254049,86.5,51.26156845276869,80.0,30.0,-7.754031198719681,2022,5,15,6,2,19,1
2022-05-16,585.3386035730031,86.60000000000001,23.021295758504905,-30.0,0.0,5.717307814498103,2022,5,16,0,2,20,0
2022-05-17,624.8559226870561,86.7,31.46678688731565,0.0,0.0,6.689135799740503,2022,5,17,1,2,20,0
2022-05-18,669.2990081421516,86.80000000000001,69.32812268869493,0.0,0.0,13.17088545345661,2022,5,18,2,2,20,0
2022-05-19,734.2730058464307,86.9,107.16891507110373,0.0,0.0,40.20409077532699,2022,5,19,3,2,20,0
2022-05-20,729.0138374805638,87.0,115.55278203044477,30.0,0.0,-3.5389445498809877,2022,5,20,4,2,20,0
2022-05-21,738.3438777860199,87.10000000000001,87.20982267678887,50.0,30.0,-15.965944890769075,2022,5,21,5,2,20,1
2022-05-22,712.124899807492,87.2,42.51128436778254,80.0,30.0,-27.586384560290544,2022,5,22,6,2,20,1
2022-05-23,556.8112850516538,87.30000000000001,14.1298858504923,-30.0,0.0,-14.618600798838381,2022,5,23,0,2,21,0
2022-05-24,609.174346415454,87.4,22.436885872929984,0.0,0.0,-0.6625394574759419,2022,5,24,1,2,21,0
2022-05-25,683.5535635928442,87.5,60.16240632248839,0.0,0.0,35.891157270355755,2022,5,25,2,2,21,0
2022-05-26,675.1178733719252,87.60000000000001,97.87009935264862,0.0,0.0,-10.352225980723428,2022,5,26,3,2,21,0
2022-05-27,728.2993814323021,87.7,106.12362239952402,30.0,0.0,4.47575903277797,2022,5,27,4,2,21,0
2022-05-28,745.1246552754438,87.80000000000001,77.65311319689901,50.0,30.0,-0.3284579214550415,2022,5,28,5,2,21,1
2022-05-29,754.4977223671539,87.9,32.82985689819228,80.0,30.0,23.76786546896168,2022,5,29,6,2,21,1
2022-05-30,612.8652577245748,88.0,4.326609207102422,-30.0,0.0,50.53864851747243,2022,5,30,0,2,22,0
2022-05-31,589.9972895197753,88.10000000000001,12.514664978181692,0.0,0.0,-10.617375458406412,2022,5,31,1,2,22,0
2022-06-01,628.535392494208,88.2,50.124181344572484,0.0,0.0,-9.788788850364442,2022,6,1,2,2,22,0
2022-06-02,696.9020623756478,88.30000000000001,87.71884483426643,0.0,0.0,20.88321754138144,2022,6,2,3,2,22,0
2022-06-03,727.9001761690031,88.4,95.86234637647692,30.0,0.0,13.637829792526228,2022,6,3,4,2,22,0
2022-06-04,772.7190028214436,88.5,67.28485630672294,50.0,30.0,36.93414651472067,2022,6,4,5,2,22,1
2022-06-05,732.6362551856918,88.60000000000001,22.357691479172395,80.0,30.0,11.678563706519277,2022,6,5,6,2,22,1
2022-06-06,545.2677965721223,88.7,-6.246361612136525,-30.0,0.0,-7.185841815741191,2022,6,6,0,2,23,0
2022-06-07,602.4571183720076,88.80000000000001,1.8440217581614533,0.0,0.0,11.813096613846186,2022,6,7,1,2,23,0
2022-06-08,650.4330992773043,88.9,39.35902766564623,0.0,0.0,22.174071611658157,2022,6,8,2,2,23,0
2022-06-09,682.272014267744,89.0,76.86237064379665,0.0,0.0,16.409643623947286,2022,6,9,3,2,23,0
2022-06-10,714.1632493042135,89.10000000000001,84.91776868206753,30.0,0.0,10.145480622145957,2022,6,10,4,2,23,0
2022-06-11,746.7889120147345,89.2,56.255418222951384,50.0,30.0,21.333493791783077,2022,6,11,5,2,23,1
2022-06-12,733.9325730754903,89.30000000000001,11.246661266576911,80.0,30.0,23.385911808913455,2022,6,12,6,2,23,1
2022-06-13,569.607488305243,89.4,-17.435691515507575,-30.0,0.0,27.643179820750543,2022,6,13,0,2,24,0
2022-06-14,593.0539055557406,89.5,-9.420292196052323,0.0,0.0,12.974197751792854,2022,6,14,1,2,24,0
2022-06-15,614.280705913583,89.60000000000001,28.02306751992011,0.0,0.0,-3.342361606337087,2022,6,15,2,2,24,0
2022-06-16,658.0923971248667,89.7,65.45812339620025,0.0,0.0,2.9342737286664566,2022,6,16,3,2,24,0
2022-06-17,717.3787929873517,89.80000000000001,73.44861365718461,30.0,0.0,24.130179330167138,2022,6,17,4,2,24,0
2022-06-18,698.2860405591955,89.9,44.72475397894027,50.0,30.0,-16.33871341974472,2022,6,18,5,2,24,1
2022-06-19,707.0313707655625,90.0,-0.3420954118955031,80.0,30.0,7.373466177458024,2022,6,19,6,2,24,1
2022-06-20,523.1541171237204,90.10000000000001,-29.07910662973234,-30.0,0.0,-7.8667762465472135,2022,6,20,0,2,25,0
2022-06-21,569.6599809078506,90.2,-21.114915550845783,0.0,0.0,0.5748964586963498,2022,6,21,1,2,25,0
2022-06-22,632.1497385459951,90.30000000000001,16.280701293849116,0.0,0.0,25.569037252145975,2022,6,22,2,2,25,0
2022-06-23,647.8934751757844,90.4,53.671493815386334,0.0,0.0,3.821981360398067,2022,6,23,3,2,25,0
2022-06-24,683.0499443174739,90.5,61.62121335435083,30.0,0.0,0.9287309631229762,2022,6,24,4,2,25,0
2022-06-25,676.2629648484511,90.60000000000001,32.86008766804949,50.0,30.0,-27.197122819598384,2022,6,25,5,2,25,1
2022-06-26,703.3845593463902,90.7,-12.240511974154188,80.0,30.0,14.925071320544415,2022,6,26,6,2,25,1
2022-06-27,532.701935937078,90.80000000000001,-41.00774768574339,-30.0,0.0,12.909683622821507,2022,6,27,0,2,26,0
2022-06-28,601.0948480792891,90.9,-33.07024638681998,0.0,0.0,43.265094466109204,2022,6,28,1,2,26,0
2022-06-29,589.1466586013951,91.0,4.302223300455113,0.0,0.0,-6.155564699060011,2022,6,29,2,2,26,0
2022-06-30,637.1564246993938,91.10000000000001,41.673418146115054,0.0,0.0,4.383006553278776,2022,6,30,3,2,26,0
2022-07-01,675.7947689721757,91.2,49.60709529796059,30.0,0.0,4.987673674215105,2022,7,1,4,3,26,0
2022-07-02,723.6825528622763,91.30000000000001,20.833487267006895,50.0,30.0,31.54906559526949,2022,7,2,5,3,26,1
2022-07-03,675.2180583736692,91.4,-24.27603097859171,80.0,30.0,-1.905910647739042,2022,7,3,6,3,26,1
2022-07-04,514.031811605863,91.5,-53.048618909543755,-30.0,0.0,5.580430515406785,2022,7,4,0,3,27,0
2022-07-05,558.6450283343484,91.60000000000001,-45.11290185998243,0.0,0.0,12.157930194330785,2022,7,5,1,3,27,0
2022-07-06,587.6935345397817,91.7,-7.738647923345478,0.0,0.0,3.7321824631271623,2022,7,6,2,3,27,0
